2024-03-11 00:02:12.352 [restartedMain] INFO  c.a.i.IssueTackerApiApplication - Starting IssueTackerApiApplication using Java 17.0.10 with PID 49899 (/home/amol/full_stack/track_is/backend/issue-tacker-api/target/classes started by amol in /home/amol/full_stack/track_is/backend/issue-tacker-api)
2024-03-11 20:36:54.606 [restartedMain] INFO  o.s.b.d.restart.ChangeableUrls - The Class-Path manifest attribute in /home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/grpc-alts-1.30.0.jar referenced one or more files that do not exist: file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/grpc-auth-1.30.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/grpc-grpclb-1.30.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/grpc-protobuf-1.30.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/grpc-stub-1.30.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/commons-lang3-3.5.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/protobuf-java-util-3.12.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/protobuf-java-3.12.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/conscrypt-openjdk-uber-2.2.1.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/google-auth-library-oauth2-http-0.20.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/grpc-netty-shaded-1.30.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/grpc-core-1.30.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/grpc-protobuf-lite-1.30.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/grpc-api-1.30.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/guava-28.2-android.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/error_prone_annotations-2.3.4.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/google-auth-library-credentials-0.20.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/animal-sniffer-annotations-1.18.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/google-http-client-jackson2-1.34.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/google-http-client-1.34.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/perfmark-api-0.19.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/jsr305-3.0.2.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/proto-google-common-protos-1.17.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/auto-value-annotations-1.7.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/failureaccess-1.0.1.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/checker-compat-qual-2.5.5.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/j2objc-annotations-1.3.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/grpc-context-1.30.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/gson-2.8.6.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/annotations-4.1.1.4.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/httpclient-4.5.10.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/httpcore-4.4.12.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/opencensus-contrib-http-util-0.24.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/opencensus-api-0.24.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/jackson-core-2.10.1.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/commons-logging-1.2.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/commons-codec-1.11.jar
2024-03-11 20:36:54.607 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2024-03-11 20:36:54.607 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2024-03-11 20:36:56.681 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-03-11 20:36:56.795 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 106 ms. Found 6 JPA repository interfaces.
2024-03-11 20:36:57.957 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-03-11 20:36:57.970 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-03-11 20:36:57.970 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.19]
2024-03-11 20:36:58.033 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-03-11 20:36:58.034 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3422 ms
2024-03-11 20:36:58.487 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-03-11 20:36:58.535 [restartedMain] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
2024-03-11 20:36:58.568 [restartedMain] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-03-11 20:36:58.777 [restartedMain] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-03-11 20:36:58.809 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-03-11 20:36:59.105 [restartedMain] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@7efb36ac
2024-03-11 20:36:59.107 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-03-11 20:36:59.163 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2024-03-11 20:37:00.432 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-03-11 20:37:00.554 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-03-11 20:37:01.067 [restartedMain] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2024-03-11 20:37:02.270 [restartedMain] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-03-11 20:37:03.589 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@6bfebe8c, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@462346e1, org.springframework.security.web.context.SecurityContextHolderFilter@7b51f691, org.springframework.security.web.header.HeaderWriterFilter@7e09edd8, org.springframework.web.filter.CorsFilter@1044238c, org.springframework.security.web.authentication.logout.LogoutFilter@9dd4063, com.api.issuetacker.security.JwtAuthenticationFilter@3dc23d4a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@beb8507, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2106970b, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@51b9f528, org.springframework.security.web.session.SessionManagementFilter@4e648875, org.springframework.security.web.access.ExceptionTranslationFilter@704db889, org.springframework.security.web.access.intercept.AuthorizationFilter@3779e0af]
2024-03-11 20:37:04.935 [restartedMain] WARN  o.s.b.a.t.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration - Cannot find template location: classpath:/templates/ (please add some templates, check your Thymeleaf configuration, or set spring.thymeleaf.check-template-location=false)
2024-03-11 20:37:05.020 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2024-03-11 20:37:05.164 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
2024-03-11 20:37:05.169 [restartedMain] INFO  c.a.i.IssueTackerApiApplication - Started IssueTackerApiApplication in 11.743 seconds (process running for 13.015)
2024-03-11 20:37:05.462 [RMI TCP Connection(3)-127.0.0.1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-03-11 20:37:05.464 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-03-11 20:37:05.475 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 5 ms
2024-03-11 20:37:16.555 [http-nio-8080-exec-1] WARN  c.a.i.service.MessageSourceService - Translation message not found (en): example@email.com
2024-03-11 20:37:16.578 [http-nio-8080-exec-1] INFO  c.a.i.s.JwtAuthenticationFilter - 0:0:0:0:0:0:0:1
2024-03-11 20:37:18.997 [http-nio-8080-exec-3] WARN  c.a.i.service.MessageSourceService - Translation message not found (en): example@email.com
2024-03-11 20:37:19.005 [http-nio-8080-exec-3] INFO  c.a.i.s.JwtAuthenticationFilter - 0:0:0:0:0:0:0:1
2024-03-11 20:44:34.396 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-03-11 20:44:34.400 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-03-11 20:44:34.408 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-03-11 20:45:00.398 [restartedMain] INFO  c.a.i.IssueTackerApiApplication - Starting IssueTackerApiApplication using Java 17.0.10 with PID 23445 (/home/amol/full_stack/track_is/backend/issue-tacker-api/target/classes started by amol in /home/amol/full_stack/track_is/backend/issue-tacker-api)
2024-03-11 20:45:00.403 [restartedMain] INFO  c.a.i.IssueTackerApiApplication - No active profile set, falling back to 1 default profile: "default"
2024-03-11 20:45:00.506 [restartedMain] INFO  o.s.b.d.restart.ChangeableUrls - The Class-Path manifest attribute in /home/amol/.m2/repository/io/grpc/grpc-netty-shaded/1.30.0/grpc-netty-shaded-1.30.0.jar referenced one or more files that do not exist: file:/home/amol/.m2/repository/io/grpc/grpc-netty-shaded/1.30.0/grpc-core-1.30.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-netty-shaded/1.30.0/grpc-api-1.30.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-netty-shaded/1.30.0/gson-2.8.6.jar,file:/home/amol/.m2/repository/io/grpc/grpc-netty-shaded/1.30.0/annotations-4.1.1.4.jar,file:/home/amol/.m2/repository/io/grpc/grpc-netty-shaded/1.30.0/animal-sniffer-annotations-1.18.jar,file:/home/amol/.m2/repository/io/grpc/grpc-netty-shaded/1.30.0/error_prone_annotations-2.3.4.jar,file:/home/amol/.m2/repository/io/grpc/grpc-netty-shaded/1.30.0/guava-28.2-android.jar,file:/home/amol/.m2/repository/io/grpc/grpc-netty-shaded/1.30.0/perfmark-api-0.19.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-netty-shaded/1.30.0/jsr305-3.0.2.jar,file:/home/amol/.m2/repository/io/grpc/grpc-netty-shaded/1.30.0/grpc-context-1.30.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-netty-shaded/1.30.0/failureaccess-1.0.1.jar,file:/home/amol/.m2/repository/io/grpc/grpc-netty-shaded/1.30.0/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar,file:/home/amol/.m2/repository/io/grpc/grpc-netty-shaded/1.30.0/checker-compat-qual-2.5.5.jar,file:/home/amol/.m2/repository/io/grpc/grpc-netty-shaded/1.30.0/j2objc-annotations-1.3.jar
2024-03-11 20:45:00.507 [restartedMain] INFO  o.s.b.d.restart.ChangeableUrls - The Class-Path manifest attribute in /home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/grpc-alts-1.30.0.jar referenced one or more files that do not exist: file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/grpc-auth-1.30.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/grpc-grpclb-1.30.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/grpc-protobuf-1.30.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/grpc-stub-1.30.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/commons-lang3-3.5.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/protobuf-java-util-3.12.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/protobuf-java-3.12.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/conscrypt-openjdk-uber-2.2.1.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/google-auth-library-oauth2-http-0.20.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/grpc-netty-shaded-1.30.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/grpc-core-1.30.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/grpc-protobuf-lite-1.30.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/grpc-api-1.30.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/guava-28.2-android.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/error_prone_annotations-2.3.4.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/google-auth-library-credentials-0.20.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/animal-sniffer-annotations-1.18.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/google-http-client-jackson2-1.34.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/google-http-client-1.34.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/perfmark-api-0.19.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/jsr305-3.0.2.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/proto-google-common-protos-1.17.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/auto-value-annotations-1.7.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/failureaccess-1.0.1.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/checker-compat-qual-2.5.5.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/j2objc-annotations-1.3.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/grpc-context-1.30.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/gson-2.8.6.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/annotations-4.1.1.4.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/httpclient-4.5.10.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/httpcore-4.4.12.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/opencensus-contrib-http-util-0.24.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/opencensus-api-0.24.0.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/jackson-core-2.10.1.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/commons-logging-1.2.jar,file:/home/amol/.m2/repository/io/grpc/grpc-alts/1.30.0/commons-codec-1.11.jar
2024-03-11 20:45:00.509 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2024-03-11 20:45:00.510 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2024-03-11 20:45:02.069 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-03-11 20:45:02.153 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 76 ms. Found 6 JPA repository interfaces.
2024-03-11 20:45:03.180 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-03-11 20:45:03.193 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-03-11 20:45:03.193 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.19]
2024-03-11 20:45:03.247 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-03-11 20:45:03.248 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2736 ms
2024-03-11 20:45:03.672 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-03-11 20:45:03.719 [restartedMain] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
2024-03-11 20:45:03.753 [restartedMain] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-03-11 20:45:03.961 [restartedMain] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-03-11 20:45:03.987 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-03-11 20:45:04.293 [restartedMain] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@8f11478
2024-03-11 20:45:04.296 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-03-11 20:45:04.349 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2024-03-11 20:45:05.657 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-03-11 20:45:05.778 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-03-11 20:45:06.274 [restartedMain] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2024-03-11 20:45:07.476 [restartedMain] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-03-11 20:45:08.564 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@5f02785e, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@72a7c775, org.springframework.security.web.context.SecurityContextHolderFilter@a11aa0c, org.springframework.security.web.header.HeaderWriterFilter@30c93857, org.springframework.web.filter.CorsFilter@58071f70, org.springframework.security.web.authentication.logout.LogoutFilter@10661dfb, com.api.issuetacker.security.JwtAuthenticationFilter@62a37330, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@530d7edd, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@9d886f4, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@378cde4c, org.springframework.security.web.session.SessionManagementFilter@64a3fe33, org.springframework.security.web.access.ExceptionTranslationFilter@fdc4d3d, org.springframework.security.web.access.intercept.AuthorizationFilter@3f654cd2]
2024-03-11 20:45:09.427 [restartedMain] WARN  o.s.b.a.t.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration - Cannot find template location: classpath:/templates/ (please add some templates, check your Thymeleaf configuration, or set spring.thymeleaf.check-template-location=false)
2024-03-11 20:45:09.479 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2024-03-11 20:45:09.575 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
2024-03-11 20:45:09.580 [restartedMain] INFO  c.a.i.IssueTackerApiApplication - Started IssueTackerApiApplication in 10.005 seconds (process running for 11.056)
2024-03-11 20:45:10.196 [RMI TCP Connection(3)-127.0.0.1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-03-11 20:45:10.197 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-03-11 20:45:10.201 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 4 ms
2024-03-11 20:45:28.570 [http-nio-8080-exec-2] ERROR c.a.i.exception.AppExceptionHandler - org.springframework.security.access.AccessDeniedException: Access Denied
2024-03-11 20:45:28.601 [http-nio-8080-exec-2] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [org.springframework.security.access.AccessDeniedException: Access Denied]
2024-03-11 20:45:28.604 [http-nio-8080-exec-2] INFO  c.a.i.s.JwtAuthenticationFilter - 0:0:0:0:0:0:0:1
2024-03-11 20:45:32.817 [http-nio-8080-exec-3] ERROR c.a.i.exception.AppExceptionHandler - org.springframework.security.access.AccessDeniedException: Access Denied
2024-03-11 20:45:32.819 [http-nio-8080-exec-3] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [org.springframework.security.access.AccessDeniedException: Access Denied]
2024-03-11 20:45:32.821 [http-nio-8080-exec-3] INFO  c.a.i.s.JwtAuthenticationFilter - 0:0:0:0:0:0:0:1
2024-03-11 20:45:44.178 [SimpleAsyncTaskExecutor-46] INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 1 class path change (0 additions, 1 deletion, 0 modifications)
2024-03-11 20:45:44.210 [Thread-5] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-03-11 20:45:44.216 [Thread-5] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-03-11 20:45:44.230 [Thread-5] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-03-11 20:45:44.429 [restartedMain] INFO  c.a.i.IssueTackerApiApplication - Starting IssueTackerApiApplication using Java 17.0.10 with PID 23445 (/home/amol/full_stack/track_is/backend/issue-tacker-api/target/classes started by amol in /home/amol/full_stack/track_is/backend/issue-tacker-api)
2024-03-11 20:45:44.430 [restartedMain] INFO  c.a.i.IssueTackerApiApplication - No active profile set, falling back to 1 default profile: "default"
2024-03-11 20:45:45.294 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-03-11 20:45:45.353 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 58 ms. Found 6 JPA repository interfaces.
2024-03-11 20:45:45.876 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-03-11 20:45:45.889 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-03-11 20:45:45.890 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.19]
2024-03-11 20:45:45.910 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-03-11 20:45:45.911 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1468 ms
2024-03-11 20:45:46.204 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-03-11 20:45:46.212 [restartedMain] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-03-11 20:45:46.224 [restartedMain] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-03-11 20:45:46.226 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Starting...
2024-03-11 20:45:46.248 [restartedMain] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-2 - Added connection com.mysql.cj.jdbc.ConnectionImpl@559a0d71
2024-03-11 20:45:46.248 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Start completed.
2024-03-11 20:45:46.250 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2024-03-11 20:45:46.577 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-03-11 20:45:46.723 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-03-11 20:45:48.049 [restartedMain] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-03-11 20:45:49.038 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@25f66f1a, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@6b8843a4, org.springframework.security.web.context.SecurityContextHolderFilter@46c2c43, org.springframework.security.web.header.HeaderWriterFilter@60d77340, org.springframework.web.filter.CorsFilter@eb16e59, org.springframework.security.web.authentication.logout.LogoutFilter@11219be6, com.api.issuetacker.security.JwtAuthenticationFilter@6df4d253, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4b9a92c2, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@376adbec, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@530adc85, org.springframework.security.web.session.SessionManagementFilter@8431082, org.springframework.security.web.access.ExceptionTranslationFilter@721a830a, org.springframework.security.web.access.intercept.AuthorizationFilter@68f4c888]
2024-03-11 20:45:49.595 [restartedMain] WARN  o.s.b.a.t.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration - Cannot find template location: classpath:/templates/ (please add some templates, check your Thymeleaf configuration, or set spring.thymeleaf.check-template-location=false)
